Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Total_Number_of_Reviews,Positive_Review,Review_Total_Positive_Word_Counts,Total_Number_of_Reviews_Reviewer_Has_Given,Reviewer_Score,Tags,days_since_review,lat,lng,places_visited
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/3/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",194 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/4/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",195 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/5/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",196 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/6/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",197 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/7/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",198 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/8/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",199 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/9/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",200 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/10/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",201 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/11/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",202 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/12/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",203 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/13/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",204 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/14/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",205 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/15/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",206 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/16/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",207 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"351, ABIMANGAMA ROAD, KUMBALGAMA, WELIGAMA",198,2/17/2018,8.8,HIGHLAND VILLA,American,No Negative,0,1346, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,23,3,7.5,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",208 days,48.2037451,16.3356767,"[Weligama Beach,Taprobane Island,Handunugoda Estate,Kushtarajagala]"
"THIRAPPANE, ANURADHAPURA
",198,2/18/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",209 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/19/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",210 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/20/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",211 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/21/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",212 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/22/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",213 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/23/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",214 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/24/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",215 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/25/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",216 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/26/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",217 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/27/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",218 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,2/28/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",219 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/1/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",220 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/2/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",221 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/3/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",222 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/4/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",223 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/5/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",224 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/6/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",225 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/7/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",226 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/8/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",227 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/9/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",228 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/10/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",229 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/11/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",230 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/12/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",231 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/13/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",232 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/14/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",233 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/15/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",234 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/16/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",235 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/17/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",236 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/18/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",237 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/19/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",238 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
"THIRAPPANE, ANURADHAPURA
",198,3/20/2018,8.4,ULAGALLA WALAWWA RESORT,Indian,No Negative,0,1246, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,53,2,7,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",239 days,48.2037451,16.3356767,"[Ruwanweli Maha Seya,Siri Maha Bodhi,Thuparamaya Dagaba,Sigiriya,Mihintale]"
